time	rating	text	media
Tue Mar 08 21:23:50 +0000 2016	 10	This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4	http://pbs.twimg.com/media/CdDkEj4XIAA-Tqd.jpg
Tue Mar 08 20:09:54 +0000 2016	 10	This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK	http://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg
Tue Mar 08 04:25:07 +0000 2016	 11	Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL	http://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg
Tue Mar 08 03:00:15 +0000 2016	 10	This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj	http://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg
Tue Mar 08 01:52:18 +0000 2016	 12	This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7	http://pbs.twimg.com/media/Cc_XtiAWwAIxRXG.jpg
Tue Mar 08 01:25:10 +0000 2016	 11	This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU	http://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg
Mon Mar 07 18:09:06 +0000 2016	 13	Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f	
Mon Mar 07 17:58:08 +0000 2016	 3	This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu	http://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg
Mon Mar 07 03:24:33 +0000 2016	 12	Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv	http://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg
Mon Mar 07 00:57:27 +0000 2016	 9	Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw	http://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg
Sun Mar 06 21:31:22 +0000 2016	 10	Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX	http://pbs.twimg.com/media/Cc5Snc7XIAAMidF.jpg
Sun Mar 06 17:52:42 +0000 2016	 11	This is Oliver (pronounced "Ricardo"). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd	http://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg
Sun Mar 06 16:27:23 +0000 2016	 12	Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp	http://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg
Sun Mar 06 05:11:12 +0000 2016	 12	This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6	http://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg
Sun Mar 06 02:46:44 +0000 2016	 12	Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf	http://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg
Sun Mar 06 01:31:11 +0000 2016	.11	When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg	http://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg
Sat Mar 05 23:51:49 +0000 2016	 11	This is Kara. She's been trying to solve that thing for 3 days. "I don't have thumbs," she said. 11/10 solid effort https://t.co/lA6a8GefrV	http://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg
Sat Mar 05 17:26:40 +0000 2016	 12	He was doing his best. 12/10 I'll be his lawyerhttps://t.co/WN4C6miCzR	
Sat Mar 05 17:16:20 +0000 2016	 7	This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv	http://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg
Sat Mar 05 16:24:01 +0000 2016	.13	This is Layla. She's giving you a standing ovation.13/10 just magnificent (vid by @CSBrzezinski) https://t.co/KxYXHUHUi2	
Sat Mar 05 04:36:02 +0000 2016	 10	This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO	http://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg
Sat Mar 05 04:17:02 +0000 2016	 12	This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI	http://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg
Fri Mar 04 23:32:15 +0000 2016	 10	Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs	http://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg
Fri Mar 04 16:06:36 +0000 2016	 11	Seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwPE9faVZR	http://pbs.twimg.com/media/Cct1G6vVAAI9ZjF.jpg
Fri Mar 04 03:13:11 +0000 2016	 11	"Ma'am, for the last time, I'm not authorized to make that type of transaction" 11/10 https://t.co/nPTBsdm3BF	http://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg
Thu Mar 03 19:32:29 +0000 2016	 12	Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n	http://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg
Thu Mar 03 17:19:38 +0000 2016	 12	This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64	http://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg
Thu Mar 03 16:23:38 +0000 2016	 11	This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA	http://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg
Thu Mar 03 03:51:44 +0000 2016	 11	This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE	http://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg
Thu Mar 03 02:49:06 +0000 2016	 9	This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv	http://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg
Wed Mar 02 18:48:16 +0000 2016	 10	This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z	http://pbs.twimg.com/media/CckG63qUsAALbIr.jpg
Wed Mar 02 16:23:36 +0000 2016	 12	This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW	http://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg
Wed Mar 02 03:30:25 +0000 2016	 12	I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU	http://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg
Wed Mar 02 02:43:09 +0000 2016	 10	Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu	http://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg
Wed Mar 02 01:56:53 +0000 2016	.12	"Yes hi could I get a number 4 with no pickles" ...12/10 https://t.co/kQPVxqA3gq	http://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg
Wed Mar 02 00:05:17 +0000 2016	 7	This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW	http://pbs.twimg.com/media/CcgF5ovW8AACrEU.jpg
Tue Mar 01 20:11:59 +0000 2016	 13	This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5	http://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg
Tue Mar 01 02:53:32 +0000 2016	 12	When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc	http://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg
Tue Mar 01 02:19:31 +0000 2016	13	13/10 hero af@ABC	
Tue Mar 01 01:36:14 +0000 2016	 11	Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe	http://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg
Mon Feb 29 17:56:32 +0000 2016	 12	Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K	http://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg
Mon Feb 29 16:47:42 +0000 2016	 10	This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ	http://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg
Mon Feb 29 02:40:23 +0000 2016	 12	This sneezy pupper is just adorable af. 12/10 (vid by @gwilks1) https://t.co/h5aI0Tim4j	
Mon Feb 29 01:17:46 +0000 2016	 8	Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8	http://pbs.twimg.com/media/CcWDTgOUcAA7Ia9.jpg
Sun Feb 28 02:50:28 +0000 2016	 10	"YOU CAN'T HANDLE THE TRUTH" both 10/10 https://t.co/ZvxdB4i9AG	http://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg
Sun Feb 28 02:29:55 +0000 2016	 10	When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT	http://pbs.twimg.com/media/CcRKOzzW8AAAUeS.jpg
Sat Feb 27 17:24:05 +0000 2016	 11	This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp	http://pbs.twimg.com/media/CcPNS40XEAEMynr.jpg
Sat Feb 27 16:03:45 +0000 2016	 10	Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW	http://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg
Sat Feb 27 03:42:44 +0000 2016	 9	Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC	http://pbs.twimg.com/media/CcMRSwUW8AAxxNC.jpg
Sat Feb 27 02:32:12 +0000 2016	 10	This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ	http://pbs.twimg.com/media/CcMBJODUsAI5-A9.jpg
Sat Feb 27 00:55:11 +0000 2016	 12	This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt	http://pbs.twimg.com/media/CcLq7ioXIAATzmP.jpg
Fri Feb 26 23:10:06 +0000 2016	 9	This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf	http://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg
Fri Feb 26 17:20:56 +0000 2016	 12	Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY	http://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg
Fri Feb 26 04:48:02 +0000 2016	 11	This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW	http://pbs.twimg.com/media/CcHWqPsWwAAVR8J.jpg
Fri Feb 26 02:20:37 +0000 2016	 10	This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR	http://pbs.twimg.com/media/CcG07BYW0AErrC9.jpg
Thu Feb 25 19:04:13 +0000 2016	 6	This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV	http://pbs.twimg.com/media/CcFRCfRW4AA5a72.jpg
Thu Feb 25 16:53:11 +0000 2016	 12	Say hello to Luna. Her tongue is malfunctioning (tragic). 12/10 please enjoy (vid by @LilyArtz) https://t.co/F9aLnADVIw	
Thu Feb 25 02:42:00 +0000 2016	 11	This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO	http://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg
Thu Feb 25 01:47:04 +0000 2016	 10	Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ	http://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg
Wed Feb 24 20:56:55 +0000 2016	 11	This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s	http://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg
Wed Feb 24 17:04:07 +0000 2016	 12	This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6	http://pbs.twimg.com/media/Cb_r8qCUcAI3yjK.jpg
Wed Feb 24 03:21:41 +0000 2016	 13	This is Rudy. He's going to be a star. 13/10 talented af (vid by @madalynrossi) https://t.co/Dph4FDGoMd	
Wed Feb 24 02:36:23 +0000 2016	 12	Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5	http://pbs.twimg.com/media/Cb8lWajW0AEDOsY.jpg
Tue Feb 23 23:39:59 +0000 2016	 11	"AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU" 11/10 https://t.co/rSNCEiTtfI	http://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg
Tue Feb 23 19:44:20 +0000 2016	.9	I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY	http://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg
Tue Feb 23 04:06:20 +0000 2016	 12	This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY	http://pbs.twimg.com/media/Cb3wWWbWEAAy06k.jpg
Tue Feb 23 02:12:47 +0000 2016	 11	Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX	http://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg
Mon Feb 22 21:59:57 +0000 2016	 11	This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ	http://pbs.twimg.com/media/Cb2cfd9WAAEL-zk.jpg
Mon Feb 22 16:27:58 +0000 2016	 11	Please pray for this pupper. Nothing wrong with her she just can't stop getting hit with banana peels. 11/10 https://t.co/8sdVenUAqr	
Mon Feb 22 02:57:08 +0000 2016	 10	This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA	http://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg
Mon Feb 22 00:53:31 +0000 2016	 9	This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx	http://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg
Sun Feb 21 23:13:01 +0000 2016	 10	Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M	http://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg
Sun Feb 21 01:19:47 +0000 2016	 12	I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL	http://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg
Sat Feb 20 03:51:05 +0000 2016	 11	This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ	http://pbs.twimg.com/media/CboQFolWIAE04qE.jpg
Sat Feb 20 02:06:50 +0000 2016	 12	"Pupper is a present to world. Here is a bow for pupper." 12/10 precious as hell https://t.co/ItSsE92gCW	http://pbs.twimg.com/media/Cbn4OqKWwAADGWt.jpg
Sat Feb 20 02:06:50 +0000 2016	 12	"Pupper is a present to world. Here is a bow for pupper." 12/10 precious as hell https://t.co/ItSsE92gCW	http://pbs.twimg.com/media/Cbn4OqKWwAADGWt.jpg
Sat Feb 20 01:00:55 +0000 2016	 10	Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3	http://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg
Fri Feb 19 21:39:54 +0000 2016	 7	This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr	http://pbs.twimg.com/media/Cbm7IeUXIAA6Lc-.jpg
Fri Feb 19 18:24:26 +0000 2016	 11	We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU	http://pbs.twimg.com/media/CbmOY41UAAQylmA.jpg
Fri Feb 19 03:11:35 +0000 2016	 10	This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD	http://pbs.twimg.com/media/Cbi9dI_UYAAgkyC.jpg
Fri Feb 19 02:20:14 +0000 2016	 12	This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq	http://pbs.twimg.com/media/Cbixs3vUUAAqHHN.jpg
Thu Feb 18 23:28:52 +0000 2016	 6	This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn	http://pbs.twimg.com/media/CbiKe7-W0AIVNNr.jpg
Thu Feb 18 03:58:39 +0000 2016	 10	This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s	http://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg
Thu Feb 18 02:54:41 +0000 2016	 11	If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n	http://pbs.twimg.com/media/CbdwATgWwAABGID.jpg
Thu Feb 18 02:24:13 +0000 2016	 10	When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ	http://pbs.twimg.com/media/CbdpBmLUYAY9SgQ.jpg
Wed Feb 17 21:02:13 +0000 2016	 6	This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE	http://pbs.twimg.com/media/CbcfUxoUAAAlHGK.jpg
Wed Feb 17 18:49:22 +0000 2016	 10	This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3	http://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg
Wed Feb 17 17:01:14 +0000 2016	 9	This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1	http://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg
Wed Feb 17 03:45:29 +0000 2016	 11	This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02	http://pbs.twimg.com/media/CbYyCMbWEAAg7hR.jpg
Wed Feb 17 02:54:04 +0000 2016	 12	Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp	http://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg
Wed Feb 17 02:17:19 +0000 2016	 10	Take all my money. 10/10 https://t.co/B28ebc5LzQ	http://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg
Wed Feb 17 02:02:25 +0000 2016	 11	Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD	http://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg
Tue Feb 16 20:28:06 +0000 2016	 5	This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 https://t.co/ZJnCxlIf62	http://pbs.twimg.com/media/CbXN7aPWIAE0Xt1.jpg
Tue Feb 16 04:15:05 +0000 2016	 12	This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx	http://pbs.twimg.com/media/CbTvNkbWwAAtdcV.jpg
Tue Feb 16 03:25:58 +0000 2016	 12	I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi	http://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg
Tue Feb 16 02:42:52 +0000 2016	 10	"Don't ever talk to me or my son again." ...both 10/10 https://t.co/b8ncwl6TlE	http://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg
Tue Feb 16 02:04:04 +0000 2016	 11	Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS	http://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg
Mon Feb 15 23:13:03 +0000 2016	 11	Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur	http://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg
Mon Feb 15 20:04:36 +0000 2016	 10	"I'm bathing the children what do you want?"  ...both 10/10 https://t.co/Rizm1LWh4z	http://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg
Mon Feb 15 04:31:20 +0000 2016	 3	This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10 https://t.co/VfLoDZecJ7	http://pbs.twimg.com/media/CbOpWswWEAE9kvX.jpg
Mon Feb 15 03:55:41 +0000 2016	 8	Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL	http://pbs.twimg.com/media/CbOhMTpWcAEeFYA.jpg
Mon Feb 15 03:27:04 +0000 2016	 12	ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac	http://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg
Mon Feb 15 02:38:53 +0000 2016	 12	This is Yukon. He pukes rainbows. 12/10 magical af https://t.co/n6wND1v7il	
Mon Feb 15 01:05:02 +0000 2016	 13	HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe	http://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg
Sun Feb 14 21:55:47 +0000 2016	 13	This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35	http://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg
Sun Feb 14 19:35:46 +0000 2016	 11	Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4	http://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg
